"Regulation Review, Joint Committee on","Other ",,
"Recreation areas","Recreation ",,
"Railroads","Transportation",,
"Public health","Health ",,
"Property tax on machinery","Budget, Spending, and Taxes ",,
"Propane gas","Other ",,
"Professional engineers","Labor and Employment",,
"Privacy","Other ",,
"Presidential elections","Campaign Finance and Election Issues ",,
"Political parties","Other ",,
"Police training","Other ",,
"Physicians","Health ",,
"Physical education","Education ","Health ",
"Persistent dangerous felony offenders","Crime ",,
"Pension funds","Labor and Employment",,
"Parking","Transportation",,
"Parent-school relationships","Education ",,
"Pardons and Paroles, Board of","Legal Issues ",,
"Opticians","Health ",,
"Open space lands","Other ",,
"Occupational safety and health","Labor and Employment",,
"Nuisances","Other ",,
"New London","Other ",,
"Natural gas","Energy ",,
"Municipal water authorities","Municipal and County Issues",,
"Municipal services","Municipal and County Issues",,
"Municipal plans of conservation and development","Municipal and County Issues",,
"Municipal bonds","Municipal and County Issues",,
"Municipal boards and commissions","Municipal and County Issues",,
"Motor vehicle sales","Transportation",,
"Motor vehicle learner permits","Transportation",,
"Motor vehicle identification cards","Transportation",,
"Motor vehicle equipment","Transportation",,
"Minor drivers","Trade",,
"Milk and milk products","Agriculture and Food ",,
"Military awards","Military ",,
"Military Department","Military ",,
"Mental retardation facilities","Health ",,
"Medicare","Health ",,
"Medical necessity","Health ",,
"Machinery","Other ",,
"Long term care insurance","Insurance","Health",
"Long term care facilities","Health ",,
"Literacy","Education ",,
"Landowner","Housing and Property ",,
"Lakes","Environmental",,
"Labeling","Other ",,
"Judicial Department","Judiciary",,
"Investments by the state","Other ",,
"Insurance rates","Insurance",,
"Insurance businesses","Insurance",,
"Housing for the disabled","Housing and Property ",,
"Housing Committee","Housing and Property ",,
"Hours of labor","Labor and Employment",,
"Hospital service corporations","Health ",,
"Homicide","Crime ",,
"Homemaker-companion agencies","Housing and Property ",,
"Home invasion","Housing and Property ",,
"High occupancy lanes","Transportation",,
"Health insurance claims denials","Health ","Insurance ",
"Health education","Health ","Education",
"Health clubs","Health ",,
"Guide dogs and assistance dogs","Animal Rights and Wildlife Issues",,
"Group homes for the mentally ill","Health ",,
"Grocery stores","Agriculture and Food ",,
"Greenhouse gases","Environmental",,
"Grand lists","Other ",,
"General Assembly members' health insurance","Health ","Insurance ",
"General Assembly chaplains","Other ",,
"Funeral directors","Other ",,
"Freedom of Information Commission","Other ",,
"Firearms dealers","Guns",,
"Fire departments","Public Services ",,
"Farm waste management","Agriculture and Food ",,
"Ethics code for lobbyists","Other ",,
"Ethics","Other ",,
"Energy Conservation Management Board","Energy ",,
"Eminent domain","Legal Issues ",,
"Emergency telephone notification system","Technology and Communication",,
"Electronic signatures","Other ",,
"Electricians","Labor and Employment",,
"Economic clusters","Other ",,
"Earned income tax credit","Budget, Spending, and Taxes ",,
"Drug crimes on or near school buildings and grounds","Drugs",,
"Drug abuse","Drugs",,
"Divorce","Family and Children Issues","Legal Issues",
"Dental health plans","Health ",,
"Dental care","Health ",,
"Defense industry","Other ",,
"Criminals","Crime ",,
"Criminal justice information system","Crime ",,
"Corporations - Named","Other ",,
"Corporation business tax credits for human capital investments","Budget, Spending, and Taxes ","Business and Consumers",
"Contracts","Other ",,
"Consumer protection","Business and Consumers ",,
"Constables","Other ",,
"Conservation and load management","Other ",,
"Connecticut Juvenile Training School","Education ","Family and Children Issues",
"Connecticut Grown food","Agriculture and Food ",,
"Connecticut Energy Advisory Board","Energy ",,
"Compressed natural gas","Energy ","Environmental ",
"Clubs","Other ",,
"Cigarettes","Drugs ",,
"Checks and checking accounts","Commerce ",,
"Charter Oak Health Plan","Health ",,
"Carbon monoxide","Other ",,
"Cable television","Other ",,
"Bridges","Transportation",,
"Bradley Board of Directors","Other ",,
"Blood banks","Health ",,
"Blood alcohol concentration tests","Health ",,
"Blind and visually impaired persons","Health ",,
"Birth certificates","Legal Issues ",,
"Bed bugs","Other ",,
"Arts organizations","Arts and Humanities ",,
"Appointments - Individuals - W-Z","Nominations",,
"Appointments - Individuals - V","Nominations",,
"Appointments - Individuals - N","Nominations",,
"Appointments - Individuals - H","Nominations",,
"Appointments - Individuals - A","Nominations",,
"Alzheimer's disease","Health ",,
"Agricultural products","Agriculture and Food ",,
"Aging, Commission on","Senior Issues",,
"Zoning enforcement officers","Other ",,
"Youth centers","Other ",,
"Workplace violence","Labor and Employment",,
"Workers' compensation commissioners","Labor and Employment",,
"Workers' Compensation Administration Fund","Labor and Employment",,
"Windham","Other ",,
"Weatherization","Environmental",,
"Water utility coordinating committees","Environmental",,
"Water pollution","Environmental",,
"Water company rates","Environmental",,
"Water authorities","Environmental",,
"Wages","Labor and Employment",,
"Volunteers","Other ",,
"Video service","Other ",,
"Veterans' organizations","Military ",,
"Veterans' burials","Military ",,
"Veterans Affairs, Select Committee on","Military ",,
"Vandalism","Crime",,
"Utilization review","Other ",,
"Unfair or deceptive trade practices","Trade ",,
"Underground storage tanks","Other ",,
"Trusts and trustees","Other ",,
"Trees","Environmental",,
"Traumatic brain injuries","Health ",,
"Trapping","Other ",,
"Traffic regulations","Transportation",,
"Town records","Other ",,
"Tobacco products tax","Drugs ",,
"Tenant organizations","Housing and Property ",,
"Technical Education Coordinating Council","Education ",,
"Tax incremental financing","Budget, Spending, and Taxes ",,
"Tax collectors","Budget, Spending, and Taxes ",,
"Swimming pools","Recreation ",,
"Surplus lines insurance","Insurance",,
"Surety bail bond agents","Legal Issues ",,
"Submarines","Transportation",,
"Student expulsions","Education ",,
"Structures, fill, obstructions and encroachments","Other ",,
"Statewide Emergency Telecommunications, Office of","Technology and Communication",,
"State symbols","Other ",,
"State procurement","Legal Issues ",,
"State planning","Other ",,
"State plan of conservation and development","Environmental",,
"State grants in lieu of taxes on state-owned real property","Budget, Spending, and Taxes ","Housing and Property ",
"State employee hours","Labor and Employment",,
"State bonds for housing","Housing and Property ",,
"State bonds for economic development","Commerce ",,
"Stalking","Other ",,
"Southern Connecticut State University","Education ",,
"Solid waste","Other ",,
"Soldiers, Sailors and Marines' Fund","Military ",,
"Smart growth","Other ",,
"Small claims","Legal Issues ",,
"Sewerage systems","Other ",,
"Sewage treatment facilities","Other ",,
"Serious juvenile offenders","Crime ",,
"Securities","Other ",,
"Searches and seizures","Legal Issues ",,
"School sports","Education ",,
"School governance councils","Education ",,
"School accountability","Education ",,
"Safe boating certificates","Transportation",,
"Restraining orders","Legal Issues ",,
"Renewable Energy Investments Board","Energy ",,
"Religious organizations and societies","Other ",,
"Regional planning agencies","Other ",,
"Regional councils","Other ",,
"Recreation","Recreation ",,
"Reading","Education ",,
"Railroad stations","Transportation",,
"Railroad crossings and bridges","Transportation",,
"Radiation","Health ","Environmental ",
"Racial imbalance in schools","Education ",,
"Public utilities","Energy ",,
"Public safety","Public Services ",,
"Public defenders","Public Services ","Legal Issues",
"Public acts","Public Services ",,
"Psychiatric Security Review Board","Health ",,
"Property tax relief programs for elderly homeowners, renters and disabled persons","Budget, Spending, and Taxes ","Housing and Property ",
"Probate judges","Judiciary",,
"Probate districts","Other ",,
"Probate Court fees and costs","Judiciary",,
"Pretrial detention","Judiciary",,
"Precious metals and stones","Environmental",,
"Plainville","Other ",,
"Physical therapists","Health ",,
"Pharmacy benefits managers","Health ",,
"Petroleum products sale gross earnings tax","Budget, Spending, and Taxes ",,
"Pet shops","Animal Rights and Wildlife Issues",,
"Pesticides","Environmental",,
"Permanent Commission on the Status of Women","Sexual Orientation and Gender Issues ",,
"Payroll tax","Labor and Employment","Budget, Spending, and Taxes ",
"Pawnbrokers","Other ",,
"Parochial schools","Education ",,
"Parental notification","Family and Children Issues",,
"Parental liability","Family and Children Issues",,
"Parental consent","Family and Children Issues",,
"Parent Trust Fund","Family and Children Issues",,
"Pardons","Other ",,
"Outpatient surgical facilities","Health ",,
"Outpatient clinics","Health ",,
"Outdoor advertising","Other ",,
"Optometry","Health ",,
"One-stop business registry","Business and Consumers ",,
"Off-track betting","Gambling and Gaming ",,
"Occupational training","Labor and Employment",,
"Occupational tax","Budget, Spending, and Taxes ",,
"Nursing home employees","Health ",,
"Notaries public","Legal Issues ",,
"Nonresidents","Other ",,
"New home construction contractors","Housing and Property ",,
"Negligent homicide with motor vehicle","Crime ","Transportation ",
"Music","Recreation ",,
"Municipal parks","Municipal and County Issues",,
"Municipal electric utilities","Municipal and County Issues",,
"Municipal electric energy cooperatives","Municipal and County Issues","Energy ",
"Motor vehicle theft","Transportation",,
"Motor vehicle rental","Transportation",,
"Motor vehicle passengers","Transportation",,
"Motor vehicle insurance rates","Transportation","Insurance ",
"Motor vehicle insurance cancellation","Transportation","Insurance ",
"Motor vehicle inspection","Transportation",,
"Motor vehicle emissions","Transportation",,
"Motor vehicle dealers","Transportation",,
"Motor vehicle accident reports","Transportation",,
"Motion pictures","Recreation ",,
"Mortgage lenders","Housing and Property ",,
"Mortgage assistance","Housing and Property ",,
"Metro North New Haven Rail Commuter Council","Transportation",,
"Medicaid managed care","Health ",,
"Mechanics' liens","Labor and Employment",,
"Meals","Agriculture and Food ",,
"Mashantucket Pequot and Mohegan Fund","Indigenous Peoples ",,
"Marijuana and controlled substances tax","Drugs ",,
"Lobbyists","Other ",,
"Liquefied natural gas","Energy ",,
"Life insurance companies","Insurance",,
"Legislative Management, Office of","Legislative Affairs ",,
"Legislative Department employees","Legislative Affairs ",,
"Leases by the state","Other ",,
"Layoffs","Labor and Employment",,
"Latino And Puerto Rican Affairs Commission","Other ",,
"Land use","Environmental",,
"Land surveyors","Environmental",,
"Land","Environmental",,
"Labor unions","Labor and Employment",,
"Labor relations","Labor and Employment",,
"Labor Relations, State Board of","Labor and Employment",,
"Korean War, 1950-1953","Military ",,
"Juvenile records","Crime ","Family and Children Issues",
"Judicial districts","Judiciary",,
"Investment advisers","Other ",,
"Interpreters","Other ",,
"International trade","Trade ",,
"Interlocal agreements","Other ",,
"Interdistrict public school attendance program","Education ",,
"Insurance Fund","Insurance",,
"Insurance","Indigenous Peoples",,
"Innovation schools","Education ",,
"Inmate labor","Crime ","Labor and Employment",
"Information technology","Technology and Communication",,
"Information services","Other ",,
"Income tax deductions (State)","Budget, Spending, and Taxes ",,
"Impersonation","Legal Issues ",,
"Immigration","Immigration",,
"Hunting licenses","Animal Rights and Wildlife Issues",,
"Housing codes","Housing and Property ",,
"Housing blight","Housing and Property ",,
"Hospital disproportionate share payments","Health ",,
"Hospice services","Health ",,
"Horses","Animal Rights and Wildlife Issues",,
"Home health agencies","Health ",,
"Highway interchanges","Transportation",,
"Highway beautification","Transportation",,
"High schools","Education ",,
"Hearing aids","Health ",,
"Health care facilities certificate of need process","Health ",,
"Harbors","Transportation",,
"Guardian ad litem","Family and Children Issues",,
"General Assembly sessions","Legislative Affairs ",,
"General Assembly rules","Legislative Affairs ",,
"General Assembly members' salaries and expenses","Legislative Affairs ",,
"Game","Gambling and Gaming ",,
"Foreign corporations","Business and Consumers ",,
"Fish","Animal Rights and Wildlife Issues",,
"Firearms offenses","Guns ",,
"Firearms Permit Examiners, Board of","Guns ",,
"Fire training schools","Education ",,
"Fire districts","Other ",,
"Fire Prevention and Control, Commission on","Environmental",,
"Financial disclosure","Other ",,
"Finance Advisory Committee","Commerce ",,
"Families","Family and Children Issues",,
"Fairfield","Other ",,
"Executive branch","Executive Branch ",,
"Ex-offenders","Crime ",,
"Epileptics","Health ",,
"Entrepreneurs","Business and Consumers ",,
"Entrepreneurial program for low-income persons","Business and Consumers ",,
"Energy conservation loan program","Energy ",,
"Emotionally disturbed persons","Health ",,
"Emergency medical technicians","Health ",,
"Elementary schools","Education ",,
"Electronic funds transfers","Commerce ",,
"Electronic defense weapons","Other ",,
"Electric suppliers","Other ",,
"Electoral College","Campaign Finance and Election Issues ",,
"Educational Technology, Commission for","Education ","Technology and Communication",
"Education","Education ",,
"Economic conditions","Other ",,
"Drug dependent persons","Drugs ",,
"Driver education","Education ","Transportation ",
"Dredging","Other ",,
"Down payment assistance","Housing and Property ",,
"Districts","Other ",,
"District departments of health","Health ",,
"Discrimination","Civil Liberties and Civil Rights ",,
"Diesel fuel","Energy ","Transportation ",
"Dialysis","Health ",,
"Deaf and hearing impaired persons","Health ",,
"Deaf and Hearing Impaired, Commission On","Health ",,
"Cromwell","Other ",,
"Criminally insane persons","Crime ",,
"Criminal Injuries Compensation Fund","Crime ",,
"Credit card numbers","Commerce ",,
"Crane operators","Labor and Employment",,
"Court rules","Judiciary",,
"Consumer contracts","Business and Consumers ",,
"Connecticut Science Center","Other ",,
"Connecticut Health and Educational Facilities Authority","Health ","Education",
"Connecticut Center for Advanced Technology, Inc. (CCAT)","Technology and Communication",,
"Confidential communications","Technology and Communication",,
"Community health centers","Health ",,
"Commercial driver's license","Transportation",,
"College course credits","Education ",,
"Collective bargaining","Legal Issues ",,
"Colchester","Other ",,
"Coastal management","Environmental",,
"Coaches (Athletic)","Recreation ",,
"Clean Energy Fund (Renewable Energy Investment Fund)","Energy ",,
"Claims by the state","Legal Issues ",,
"Childbirth","Family and Children Issues","Reproductive Issues ",
"Child welfare","Family and Children Issues","Welfare and Poverty ",
"Child placement","Family and Children Issues",,
"Child nutrition","Family and Children Issues","Health",
"Chemicals","Other ",,
"Check cashing services","Other ",,
"Certificates of occupancy","Housing and Property ",,
"Certificates and certification","Other ",,
"Census","Other ",,
"Casinos","Gambling and Gaming ",,
"Camps and camping facilities","Public Services ",,
"Building permits","Housing and Property ",,
"Building inspectors and officials","Housing and Property ",,
"Boilers and furnaces","Other ",,
"Boarding and lodging houses","Housing and Property ",,
"Board of Education and Services for the Blind","Education ",,
"Blighted property","Housing and Property ",,
"Birth-to-three early intervention system","Family and Children Issues",,
"Birds","Animal Rights and Wildlife Issues",,
"Bingo","Other ",,
"Bilingual education","Education ",,
"Beverage container deposits","Other ",,
"Barbers","Other ",,
"Banking Fund","Commerce ",,
"Bank deposits","Commerce ",,
"Bail bondsmen","Other ",,
"Autopsy","Health ",,
"Asian Pacific American Affairs Commission","Other ",,
"Arts","Arts and Humanities ",,
"Arson murder","Crime ",,
"Apprentices","Labor and Employment",,
"Appointments - Individuals - J","Nominations",,
"Appointments - Individuals - D","Nominations",,
"Allergies","Health ",,
"African-American Affairs Commission","Other ",,
"Accounting","Other ",,
"Accountancy, State Board of","Other ",,
"Academic libraries","Education ",,
"Academic Awards, State Board for","Education ",,
"Windsor Locks","Other ",,
"Valet parking services","Transportation",,
"Unified School District #1 (Department of Correction)","Education ",,
"Subsurface sewage disposal systems","Other ",,
"State surplus funds","Other ",,
"State sovereignty","Other ",,
"Solid waste collectors","Other ",,
"Regional markets","Other ",,
"Regional educational service centers","Education ",,
"Recall of officials","Other ",,
"Prostitution","Legal Issues ","Sexual Orientation and Gender Issues ",
"Property tax on equipment","Budget, Spending, and Taxes ",,
"Professional service corporations","Other ",,
"Presidential preference primaries","Campaign Finance and Election Issues ",,
"Post-traumatic stress disorders","Health ",,
"Oxford","Education ",,
"Orange","Other ",,
"Ophthamologists","Health ",,
"Nursing home administrators","Health ",,
"Motor vehicle service stations","Transportation",,
"Motor vehicle registration fees","Transportation",,
"Motor vehicle operator license fees","Transportation",,
"Motor vehicle license plate fees","Transportation",,
"Milford","Other ",,
"Mercury","Other ",,
"Mental health facilities","Health ",,
"Medicare supplement policies","Health ",,
"Mastery examinations","Other ",,
"Magnetic resonance imaging (MRI)","Health ",,
"Long Term Care Ombudsman, Office of","Other ",,
"Lieutenant Governor","Other ",,
"Investment adviser agents","Other ",,
"Indians","Indigenous Peoples",,
"Income tax refunds (State)","Budget, Spending, and Taxes ",,
"Hydrogen vehicles","Transportation",,
"Husband and wife","Family and Children Issues",,
"Housing for the homeless","Housing and Property ",,
"High school diploma","Education ",,
"Health care data","Health ",,
"Hazardous substances","Environmental",,
"Grievances","Other ",,
"Golf courses","Recreation ",,
"Geographical areas","Environmental",,
"General Statutes of Connecticut","Other ",,
"Fuel Oil Conservation Board","Energy ",,
"Fire hydrants","Other ",,
"Farmington","Other ",,
"Explosives","Other ",,
"Enfield","Other ",,
"Energy resources","Energy ",,
"Energy assistance","Energy ",,
"Electric distribution services","Other ",,
"East Hartford","Other ",,
"Drug testing","Drugs ",,
"Death certificates","Other ",,
"Dance","Recreation ",,
"Cremation","Other ",,
"Credit rating agencies","Commerce ",,
"Court orders","Judiciary",,
"Corporate annual reports","Business and Consumers ",,
"Conviction information","Other ",,
"Conveyances","Other ",,
"Continuing care facilities","Health ",,
"Consumer collection agencies","Business and Consumers ",,
"Conservation officers","Environmental",,
"Connecticut Public Transportation Commission","Transportation",,
"Connecticut Healthcare Partnership","Health ",,
"Condolences","Other ",,
"Computer crimes","Technology and Communication",,
"Complaint","Other ",,
"Community service sentencing","Crime ",,
"Citizens and citizenship","Other ",,
"Cigarette tax","Drugs ",,
"Children as witnesses","Family and Children Issues","Legal Issues",
"Child labor","Family and Children Issues","Labor and Employment",
"Chief Justice","Judiciary",,
"Charitable contributions","Other ",,
"Central Connecticut State University","Education ",,
"CORE-CT","Commerce ",,
"Buildings","Other ",,
"Breast feeding","Family and Children Issues","Reproductive Issues ",
"Bone marrow","Health ",,
"Boating Account","Transportation",,
"Automatic dialing devices","Technology and Communication",,
"Auctions","Other ",,
"Asbestos","Health ",,
"Arson","Crime ",,
"Arrest records","Crime ",,
"Archery hunting","Animal Rights and Wildlife Issues",,
"Appointments - Individuals - O","Nominations",,
"Appointments - Individuals - E","Nominations",,
"Antiques","Other ",,
"Antique, rare or special interest motor vehicles","Other ",,
"Animal population control program","Animal Rights and Wildlife Issues",,
"Ambulances","Health ",,
"Alternative minimum tax","Budget, Spending, and Taxes ",,
"Alimony","Family and Children Issues",,
"Aircraft industry","Transportation",,
"Aid to families with dependent children","Family and Children Issues",,
"Aging, Select Committee on","Senior Issues",,
"Acquired brain injuries","Health ",,
"Accidents","Other ",,
"Accessory apartments","Housing and Property ",,
"Aboveground storage tanks","Other ",,
"Abatement review committee","Other ",,
"green jobs","Labor and Employment",,
"Yarn","Other ",,
"Wood stoves and furnaces","Other ",,
"Wood burning facilities","Other ",,
"Weigh stations","Transportation",,
"Vocational education equipment","Education ",,
"Videos","Other ",,
"Uniform Commercial Code","Other ",,
"Unemployment compensation extended benefits","Labor and Employment",,
"Town aid grants for highways and bridges","Transportation",,
"Teacher tenure","Education ",,
"Surety companies","Business and Consumers ",,
"Supplemental nutrition assistance program","Health ",,
"Sterilization (Birth control)","Health ","Reproductive Issues ",
"Stem cell research","Health ",,
"State's attorneys","Legal Issues ",,
"State employee longevity payments","Labor and Employment",,
"State Employees' Retirement Commission","Labor and Employment",,
"State Employees Retirement Fund","Labor and Employment",,
"State Education Resource Center","Education ",,
"State Capitol","Other ",,
"Special police","Other ",,
"Special needs children","Family and Children Issues",,
"Solid waste facilities","Other ",,
"Soft Drinks","Other ",,
"Shopping bags","Other ",,
"Sheff v. O'Neill","Legal Issues ",,
"Sex offenses","Crime ",,
"Sewer districts","Other ",,
"School violence","Education ",,
"School bus operators","Education ",,
"Runaways","Other ",,
"Robbery","Other ",,
"Restraint holds","Other ",,
"Redevelopment","Other ",,
"Records","Other ",,
"Reciprocity","Other ",,
"Reapportionment","Other ",,
"Real estate listing agreements","Housing and Property ",,
"Public buildings","Housing and Property ",,
"Public Safety and Security, Joint Committee on","Other ",,
"Psychology and psychologists","Health ",,
"Protective orders","Other ",,
"Products liability","Other ",,
"Prizes","Other ",,
"Private power producers","Other ",,
"Private detectives","Other ",,
"Poultry","Agriculture and Food ",,
"Port authorities","Transportation",,
"Police pursuit","Other ",,
"Podiatry","Health ",,
"Plant closings and relocations","Other ",,
"Physical examinations","Health ",,
"Peace officers","Other ",,
"Overtime","Labor and Employment",,
"Oil spills","Environmental",,
"Nutrition programs for elderly persons","Health ",,
"Nursing home receiverships","Health ",,
"Nuclear power generating facilities","Energy ",,
"New Milford","Other ",,
"Municipal health departments","Municipal and County Issues","Health",
"Motor vehicle towing","Transportation",,
"Motor vehicle impoundment","Trade",,
"Mortgage escrow accounts","Housing and Property ",,
"Mooring areas and facilities","Other ",,
"Mobile homes and mobile home parks","Housing and Property ",,
"Militia","Other ",,
"Metropolitan District Commission","Other ",,
"Merritt Parkway","Transportation",,
"Merchant marine","Transportation","Military",
"Mental health","Health ",,
"Medicolegal Investigations, Commission on","Health ",,
"Martial arts","Other ",,
"Marriage licenses","Family and Children Issues","Legal Issues",
"Marinas","Other ",,
"Loans","Commerce ",,
"Littering and dumping","Environmental",,
"Limited partnerships","Other ",,
"Limited liability companies","Business and Consumers ",,
"Libraries","Public Services ",,
"Larceny","Crime ",,
"Labor disputes","Labor and Employment",,
"Juvenile matters","Family and Children Issues",,
"Judicial branch","Judiciary",,
"Inventories","Other ",,
"Insurance fraud","Insurance",,
"Housing projects","Housing and Property ",,
"Housing for sex offenders","Housing and Property ","Crime ",
"Housing and community development projects","Housing and Property ",,
"Homemaker services","Housing and Property ","Labor and Employment",
"Homeless persons","Welfare and Poverty",,
"Home improvement","Housing and Property ",,
"Herbicides","Environmental",,
"Heating","Energy ",,
"Head Start programs","Education ",,
"Handicapped access","Health ",,
"Hairdressers and cosmeticians","Labor and Employment",,
"Granby","Other ",,
"General Assembly members' mailings","Other ",,
"Fuel oil","Energy ",,
"Food stamps","Agriculture and Food ",,
"Flood control","Environmental",,
"Fireworks","Other ",,
"Firefighter training","Other ",,
"Fire sprinklers","Other ",,
"Fire extinguishers","Other ",,
"Financial services","Commerce ",,
"Fathers","Other ",,
"Family relations matters","Family and Children Issues",,
"Euthanasia","Health ","Legal Issues",
"Escheat","Housing and Property ","Legal Issues",
"Erasure of criminal records","Crime ",,
"Entertainment","Recreation ",,
"Endangered species","Animal Rights and Wildlife Issues",,
"Employment of the disabled","Labor and Employment",,
"Election offenses","Campaign Finance and Election Issues ",,
"Eggs","Other ",,
"Durham","Other ",,
"Dismissal from employment","Labor and Employment",,
"Disabled children","Family and Children Issues","Health",
"Disability insurance","Health ","Insurance ",
"Disability benefits","Health ",,
"Deer","Animal Rights and Wildlife Issues",,
"Deeds","Housing and Property ",,
"Debit cards","Commerce ",,
"Crimes","Crime",,
"Crime related to state or municipal office","Crime ",,
"Credit card information","Commerce ",,
"Cosmetic medical procedures","Other ",,
"Corporation business tax credits for research and development expenses","Business and Consumers ","Budget, Spending, and Taxes ",
"Consumer reporting agencies","Business and Consumers ",,
"Confessions (Law)","Legal Issues ",,
"Commercial motor vehicles","Transportation",,
"Clinical trials","Health ","Science and Medical Research",
"Clergy","Judiciary",,
"Chief Child Protection Attorney","Family and Children Issues",,
"Cats","Other ",,
"Business relocation","Business and Consumers ",,
"Bisphenol-A","Health ","Environmental ",
"Biodiesel fuel","Energy ",,
"Bedding","Other ",,
"Bail","Crime ",,
"Avon","Other ",,
"Automotive glass work and flat glass work","Other ",,
"Asthma","Health ",,
"Arrest warrants","Legal Issues ",,
"Appliances","Other ",,
"Angel investors","Other ",,
"Aircraft","Transportation",,
"Air conditioning","Other ",,
"Admissions tax","Budget, Spending, and Taxes ",,
